Parametro,Fuente,Anio,Mes,Cve_OOAD,Nombre_OOAD,Cve_Presupuestal,Nombre_Unidad,Sexo,Grupo_edad,Dato
Consulta_ESP,SUI27,2015,1,14,Jalisco,14,Total OOAD,2,25 a 29,32
Consulta_ESP,SUI27,2015,1,14,Jalisco,14,Total OOAD,2,30 a 34,44
Consulta_ESP,SUI27,2015,1,14,Jalisco,14,Total OOAD,2,35 a 39,57
Consulta_ESP,SUI27,2015,1,14,Jalisco,14,Total OOAD,2,40 a 44,116
Consulta_ESP,SUI27,2015,1,14,Jalisco,14,Total OOAD,2,45 a 49,159
Consulta_ESP,SUI27,2015,1,14,Jalisco,14,Total OOAD,2,50 a 54,221
Consulta_ESP,SUI27,2015,1,14,Jalisco,14,Total OOAD,2,55 a 59,316
Consulta_ESP,SUI27,2015,1,14,Jalisco,14,Total OOAD,2,60 a 64,385
Consulta_ESP,SUI27,2015,1,14,Jalisco,14,Total OOAD,2,65 a 69,336
Consulta_ESP,SUI27,2015,1,14,Jalisco,14,Total OOAD,2,70 a 74,240
Consulta_ESP,SUI27,2015,1,14,Jalisco,14,Total OOAD,2,75 a 79,153
Consulta_ESP,SUI27,2015,1,14,Jalisco,14,Total OOAD,2,80 a 84,85
Consulta_ESP,SUI27,2015,1,14,Jalisco,14,Total OOAD,2,85 y mas,53
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,00 a 04,115
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,05 a 09,194
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,10 a 14,643
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,15 a 19,744
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,20 a 24,435
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,25 a 29,608
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,30 a 34,916
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,35 a 39,1430
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,40 a 44,2663
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,45 a 49,4477
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,50 a 54,6880
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,55 a 59,8845
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,60 a 64,9476
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,65 a 69,8363
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,70 a 74,6319
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,75 a 79,4359
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,80 a 84,2372
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,0,85 y mas,1268
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,00 a 04,50
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,05 a 09,97
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,10 a 14,249
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,15 a 19,330
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,20 a 24,178
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,25 a 29,227
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,30 a 34,377
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,35 a 39,616
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,40 a 44,1231
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,45 a 49,2152
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,50 a 54,3124
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,55 a 59,4006
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,60 a 64,4099
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,65 a 69,3524
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,70 a 74,2588
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,75 a 79,1821
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,80 a 84,1011
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,1,85 y mas,496
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,00 a 04,65
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,05 a 09,97
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,10 a 14,394
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,15 a 19,414
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,20 a 24,257
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,25 a 29,381
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,30 a 34,539
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,35 a 39,814
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,40 a 44,1432
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,45 a 49,2325
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,50 a 54,3756
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,55 a 59,4839
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,60 a 64,5377
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,65 a 69,4839
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,70 a 74,3731
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,75 a 79,2538
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,80 a 84,1361
Consulta_ESP,SUI27,2015,2,00,Nacional,00,Total Nacional,2,85 y mas,772
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,00 a 04,16
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,05 a 09,32
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,10 a 14,80
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,15 a 19,86
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,20 a 24,46
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,25 a 29,71
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,30 a 34,81
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,35 a 39,127
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,40 a 44,210
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,45 a 49,314
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,50 a 54,449
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,55 a 59,708
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,60 a 64,734
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,65 a 69,716
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,70 a 74,547
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,75 a 79,338
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,80 a 84,193
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,0,85 y mas,104
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,00 a 04,8
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,05 a 09,16
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,10 a 14,33
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,15 a 19,41
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,20 a 24,20
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,25 a 29,26
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,30 a 34,32
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,35 a 39,62
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,40 a 44,97
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,45 a 49,144
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,50 a 54,208
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,55 a 59,327
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,60 a 64,314
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,65 a 69,292
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,70 a 74,249
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,75 a 79,146
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,80 a 84,104
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,1,85 y mas,38
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,00 a 04,8
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,05 a 09,16
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,10 a 14,47
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,15 a 19,45
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,20 a 24,26
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,25 a 29,45
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,30 a 34,49
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,35 a 39,65
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,40 a 44,113
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,45 a 49,170
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,50 a 54,241
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,55 a 59,381
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,60 a 64,420
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,65 a 69,424
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,70 a 74,298
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,75 a 79,192
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,80 a 84,89
Consulta_ESP,SUI27,2015,2,14,Jalisco,14,Total OOAD,2,85 y mas,66
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,00 a 04,113
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,05 a 09,172
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,10 a 14,557
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,15 a 19,576
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,20 a 24,367
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,25 a 29,491
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,30 a 34,833
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,35 a 39,1280
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,40 a 44,2366
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,45 a 49,4007
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,50 a 54,5839
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,55 a 59,7787
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,60 a 64,8103
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,65 a 69,7311
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,70 a 74,5602
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,75 a 79,3777
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,80 a 84,1932
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,0,85 y mas,1108
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,00 a 04,59
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,05 a 09,83
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,10 a 14,230
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,15 a 19,245
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,20 a 24,157
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,25 a 29,193
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,30 a 34,335
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,35 a 39,565
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,40 a 44,1099
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,45 a 49,1847
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,50 a 54,2629
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,55 a 59,3412
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,60 a 64,3499
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,65 a 69,3184
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,70 a 74,2282
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,75 a 79,1605
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,80 a 84,821
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,1,85 y mas,481
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,00 a 04,54
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,05 a 09,89
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,10 a 14,327
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,15 a 19,331
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,20 a 24,210
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,25 a 29,298
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,30 a 34,498
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,35 a 39,715
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,40 a 44,1267
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,45 a 49,2160
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,50 a 54,3210
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,55 a 59,4375
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,60 a 64,4604
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,65 a 69,4127
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,70 a 74,3320
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,75 a 79,2172
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,80 a 84,1111
Consulta_ESP,SUI27,2015,3,00,Nacional,00,Total Nacional,2,85 y mas,627
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,00 a 04,20
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,05 a 09,19
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,10 a 14,63
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,15 a 19,54
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,20 a 24,34
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,25 a 29,40
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,30 a 34,87
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,35 a 39,104
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,40 a 44,187
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,45 a 49,280
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,50 a 54,446
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,55 a 59,575
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,60 a 64,647
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,65 a 69,635
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,70 a 74,446
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,75 a 79,325
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,80 a 84,143
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,0,85 y mas,94
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,00 a 04,13
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,05 a 09,11
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,10 a 14,20
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,15 a 19,24
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,20 a 24,19
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,25 a 29,21
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,30 a 34,39
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,35 a 39,47
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,40 a 44,85
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,45 a 49,107
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,50 a 54,177
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,55 a 59,268
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,60 a 64,286
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,65 a 69,308
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,70 a 74,205
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,75 a 79,126
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,80 a 84,69
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,1,85 y mas,40
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,00 a 04,7
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,05 a 09,8
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,10 a 14,43
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,15 a 19,30
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,20 a 24,15
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,25 a 29,19
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,30 a 34,48
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,35 a 39,57
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,40 a 44,102
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,45 a 49,173
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,50 a 54,269
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,55 a 59,307
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,60 a 64,361
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,65 a 69,327
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,70 a 74,241
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,75 a 79,199
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,80 a 84,74
Consulta_ESP,SUI27,2015,3,14,Jalisco,14,Total OOAD,2,85 y mas,54
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,00 a 04,100
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,05 a 09,167
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,10 a 14,576
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,15 a 19,639
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,20 a 24,376
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,25 a 29,594
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,30 a 34,800
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,35 a 39,1271
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,40 a 44,2427
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,45 a 49,4078
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,50 a 54,6119
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,55 a 59,7908
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,60 a 64,8356
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,65 a 69,7199
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,70 a 74,5698
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,75 a 79,3804
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,80 a 84,1920
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,0,85 y mas,1140
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,00 a 04,54
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,05 a 09,73
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,10 a 14,250
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,15 a 19,278
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,20 a 24,149
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,25 a 29,242
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,30 a 34,335
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,35 a 39,544
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,40 a 44,1077
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,45 a 49,1878
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,50 a 54,2745
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,55 a 59,3423
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,60 a 64,3476
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,65 a 69,3062
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,70 a 74,2411
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,75 a 79,1556
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,80 a 84,808
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,1,85 y mas,467
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,00 a 04,46
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,05 a 09,94
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,10 a 14,326
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,15 a 19,361
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,20 a 24,227
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,25 a 29,352
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,30 a 34,465
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,35 a 39,727
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,40 a 44,1350
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,45 a 49,2200
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,50 a 54,3374
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,55 a 59,4485
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,60 a 64,4880
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,65 a 69,4137
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,70 a 74,3287
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,75 a 79,2248
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,80 a 84,1112
Consulta_ESP,SUI27,2015,4,00,Nacional,00,Total Nacional,2,85 y mas,673
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,00 a 04,15
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,05 a 09,21
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,10 a 14,51
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,15 a 19,62
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,20 a 24,37
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,25 a 29,65
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,30 a 34,85
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,35 a 39,106
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,40 a 44,197
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,45 a 49,293
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,50 a 54,465
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,55 a 59,610
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,60 a 64,684
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,65 a 69,620
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,70 a 74,508
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,75 a 79,343
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,80 a 84,155
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,0,85 y mas,84
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,1,00 a 04,8
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,1,05 a 09,8
Consulta_ESP,SUI27,2015,4,14,Jalisco,14,Total OOAD,1,10 a 14,27
