PERIODO,SEMEPI,NIVEL,descnivel,RAMO,descramo,LISTDX,CVEDX,descdx,TIP_SEXO,descsexo,GEDAD,descgedad,DURACI,NDIAS,FREC,TRABAJADOR
2020,41,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,2,20 a 29,28.4,284,10,No IMSS
2020,41,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,27.27272727272727272727272727272727272727,300,11,No IMSS
2020,41,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,127.5,255,2,IMSS
2020,41,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,3.66666666666666666666666666666666666667,11,3,IMSS
2020,41,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,29.77777777777777777777777777777777777778,804,27,No IMSS
2020,41,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,19.25,77,4,IMSS
2020,41,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,54.71428571428571428571428571428571428571,1532,28,No IMSS
2020,41,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,6,60 a 69,69,621,9,No IMSS
2020,41,99,Nacional,2,Enfermedad general,2,IM127,Prediabetes,1,Hombre,5,50 a 59,3,3,1,No IMSS
2020,41,99,Nacional,2,Enfermedad general,2,IM127,Prediabetes,1,Hombre,6,60 a 69,2,2,1,No IMSS
2020,41,99,Nacional,2,Enfermedad general,2,IM127,Prediabetes,2,Mujer,4,40 a 49,1,1,1,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,IM127,Prediabetes,1,Hombre,5,50 a 59,46,46,1,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,3,30 a 39,346,346,1,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,4,40 a 49,15,15,1,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,5,50 a 59,46,92,2,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,2,Mujer,3,30 a 39,3,3,1,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,2,Mujer,4,40 a 49,3,3,1,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,2,Mujer,5,50 a 59,2,2,1,No IMSS
2020,42,99,Nacional,3,Maternidad,2,136,Diabetes mellitus en el embarazo,2,Mujer,3,30 a 39,84,252,3,No IMSS
2020,42,99,Nacional,1,Riesgo de trabajo,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,10,20,2,No IMSS
2020,42,99,Nacional,1,Riesgo de trabajo,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,117,117,1,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,2,20 a 29,1.5,3,2,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,3,30 a 39,23.5,47,2,IMSS
2020,42,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,3,30 a 39,25.5,255,10,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,4,40 a 49,7,14,2,IMSS
2020,42,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,4,40 a 49,72.1875,1155,16,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,5,50 a 59,33,33,1,IMSS
2020,42,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,5,50 a 59,43.95238095238095238095238095238095238095,923,21,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,6,60 a 69,38.85714285714285714285714285714285714286,272,7,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,7,70 y más,7,7,1,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,2,20 a 29,2,4,2,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,3,30 a 39,15.33333333333333333333333333333333333333,46,3,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,3,30 a 39,123,123,1,IMSS
2020,42,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,4,40 a 49,1,1,1,IMSS
2020,42,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,4,40 a 49,15,45,3,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,5,50 a 59,7,7,1,IMSS
2020,42,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,5,50 a 59,28.5,171,6,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,136,Diabetes mellitus en el embarazo,2,Mujer,3,30 a 39,8.5,17,2,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,2,20 a 29,6.83333333333333333333333333333333333333,41,6,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,60.10344827586206896551724137931034482759,1743,29,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,1,2,2,IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,55.26923076923076923076923076923076923077,4311,78,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,39,156,4,IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,63.26506024096385542168674698795180722892,5251,83,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,79.1,1582,20,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,79.5,159,2,IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,7,70 y más,7,7,1,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,2,20 a 29,39.5,79,2,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,6,6,1,IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,26.35,527,20,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,3.75,15,4,IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,11.62068965517241379310344827586206896552,337,29,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,56.66666666666666666666666666666666666667,2040,36,No IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,59,295,5,IMSS
2020,42,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,6,60 a 69,11.75,94,8,No IMSS
2020,43,14,Jalisco,1,Riesgo de trabajo,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,91,91,1,No IMSS
2020,43,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,3,30 a 39,12,12,1,No IMSS
2020,43,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,4,40 a 49,1,1,1,No IMSS
2020,43,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,5,50 a 59,36.33333333333333333333333333333333333333,109,3,No IMSS
2020,43,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,5,50 a 59,1,1,1,No IMSS
2020,43,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,26,52,2,No IMSS
2020,43,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,63.28571428571428571428571428571428571429,443,7,No IMSS
2020,43,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,67.4,674,10,No IMSS
2020,43,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,4,4,1,No IMSS
2020,43,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,1,1,1,No IMSS
2020,43,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,3,3,1,No IMSS
2020,43,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,6,60 a 69,33,33,1,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,20.93103448275862068965517241379310344828,607,29,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,28,56,2,IMSS
2020,43,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,19,19,1,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,46.66666666666666666666666666666666666667,1680,36,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,58,174,3,IMSS
2020,43,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,6,60 a 69,77.66666666666666666666666666666666666667,233,3,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,4,40 a 49,27.5,55,2,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,5,50 a 59,6,6,1,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,2,Mujer,3,30 a 39,1,1,1,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,2,Mujer,4,40 a 49,37,111,3,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,2,Mujer,5,50 a 59,2,2,1,No IMSS
2020,43,99,Nacional,1,Riesgo de trabajo,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,91,91,1,No IMSS
2020,43,99,Nacional,1,Riesgo de trabajo,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,29,29,1,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,2,20 a 29,28,112,4,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,3,30 a 39,4,4,1,IMSS
2020,43,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,3,30 a 39,19.4,97,5,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,4,40 a 49,14,14,1,IMSS
2020,43,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,4,40 a 49,73.72222222222222222222222222222222222222,1327,18,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,5,50 a 59,54.5,1417,26,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,6,60 a 69,34.5,69,2,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,2,20 a 29,179.333333333333333333333333333333333333,538,3,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,3,30 a 39,16,96,6,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,4,40 a 49,1,1,1,IMSS
2020,43,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,4,40 a 49,37.44444444444444444444444444444444444444,337,9,No IMSS
2020,43,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,5,50 a 59,65,780,12,No IMSS
2020,45,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,5,50 a 59,29.33333333333333333333333333333333333333,88,3,No IMSS
2020,45,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,2,20 a 29,3,3,1,No IMSS
2020,45,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,5,50 a 59,3,3,1,No IMSS
2020,47,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,2,20 a 29,3,3,1,No IMSS
2020,47,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,4,40 a 49,8,8,1,No IMSS
2020,47,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,5,50 a 59,44.5,267,6,No IMSS
2020,47,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,6,60 a 69,170,170,1,No IMSS
2020,47,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,2,20 a 29,2,2,1,No IMSS
2020,47,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,4,40 a 49,9,9,1,No IMSS
2020,47,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,8.5,34,4,No IMSS
2020,47,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,112.666666666666666666666666666666666667,338,3,No IMSS
2020,47,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,8,8,1,No IMSS
2020,47,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,43,43,1,IMSS
2020,47,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,7,7,1,No IMSS
2020,47,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,16,32,2,No IMSS
2020,47,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,3,3,1,No IMSS
2020,47,14,Jalisco,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,2,Mujer,3,30 a 39,7,7,1,No IMSS
2020,46,14,Jalisco,1,Riesgo de trabajo,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,27,27,1,No IMSS
2020,46,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,2,20 a 29,78,78,1,No IMSS
2020,46,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,4,40 a 49,8,8,1,No IMSS
2020,46,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,5,50 a 59,134.666666666666666666666666666666666667,404,3,No IMSS
2020,46,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,3,30 a 39,2,2,1,No IMSS
2020,46,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,4,40 a 49,24,72,3,No IMSS
2020,46,14,Jalisco,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,5,50 a 59,8.66666666666666666666666666666666666667,26,3,No IMSS
2020,46,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,78.5,157,2,No IMSS
2020,46,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,142,426,3,No IMSS
2020,46,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,31.33333333333333333333333333333333333333,282,9,No IMSS
2020,46,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,102.5,205,2,No IMSS
2020,46,14,Jalisco,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,5,5,1,No IMSS
2020,46,142417,UMF 168 Tepatitlán,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,6,6,1,No IMSS
2020,46,99,Nacional,1,Riesgo de trabajo,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,10,20,2,IMSS
2020,46,99,Nacional,1,Riesgo de trabajo,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,27,27,1,No IMSS
2020,46,99,Nacional,1,Riesgo de trabajo,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,7,7,1,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,2,20 a 29,138,414,3,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,3,30 a 39,2,2,1,IMSS
2020,46,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,3,30 a 39,22.6,226,10,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,4,40 a 49,64.25,1028,16,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,5,50 a 59,66.12,1653,25,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,7,70 y más,3,3,1,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,1,00 a 19,6,6,1,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,2,20 a 29,3.66666666666666666666666666666666666667,11,3,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,3,30 a 39,15,60,4,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,4,40 a 49,20.0625,321,16,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,5,50 a 59,27,324,12,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,6,60 a 69,13,13,1,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,2,20 a 29,8.57142857142857142857142857142857142857,60,7,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,8,8,1,IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,56.85714285714285714285714285714285714286,1592,28,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,55.09375,3526,64,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,111,111,1,IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,5,15,3,IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,60.62650602409638554216867469879518072289,5032,83,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,137,137,1,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,46.53333333333333333333333333333333333333,698,15,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,2,20 a 29,1,1,1,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,4,4,1,IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,18.76470588235294117647058823529411764706,319,17,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,16.12121212121212121212121212121212121212,532,33,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,13,26,2,IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,36.26315789473684210526315789473684210526,689,19,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,6,60 a 69,5.33333333333333333333333333333333333333,16,3,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,6,60 a 69,6,6,1,IMSS
2020,46,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,7,70 y más,15,15,1,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,IM127,Prediabetes,1,Hombre,4,40 a 49,1,1,1,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,3,30 a 39,6,6,1,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,4,40 a 49,122.666666666666666666666666666666666667,368,3,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,5,50 a 59,127.5,510,4,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,1,Hombre,6,60 a 69,19,19,1,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,2,Mujer,3,30 a 39,1,1,1,No IMSS
2020,46,99,Nacional,2,Enfermedad general,2,IM237,Nefropatía por diabetes mellitus,2,Mujer,4,40 a 49,7.5,15,2,No IMSS
2020,47,99,Nacional,1,Riesgo de trabajo,2,127,Diabetes mellitus tipo 1,1,Hombre,4,40 a 49,219,219,1,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,2,20 a 29,3,12,4,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,3,30 a 39,14.375,115,8,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,4,40 a 49,47.82352941176470588235294117647058823529,813,17,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,5,50 a 59,58.26666666666666666666666666666666666667,874,15,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,1,Hombre,6,60 a 69,135.333333333333333333333333333333333333,406,3,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,2,20 a 29,3.5,7,2,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,3,30 a 39,12.66666666666666666666666666666666666667,38,3,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,4,40 a 49,33.77777777777777777777777777777777777778,304,9,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,127,Diabetes mellitus tipo 1,2,Mujer,5,50 a 59,27,297,11,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,136,Diabetes mellitus en el embarazo,2,Mujer,2,20 a 29,3,6,2,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,2,20 a 29,15.6,78,5,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,3,30 a 39,36.32142857142857142857142857142857142857,1017,28,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,3,3,1,IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,4,4,1,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,4,40 a 49,50.95081967213114754098360655737704918033,3108,61,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,19,19,1,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,43,43,1,IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,5,50 a 59,66.02531645569620253164556962025316455696,5216,79,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,6,60 a 69,71.23529411764705882352941176470588235294,1211,17,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,1,Hombre,7,70 y más,31,31,1,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,2,20 a 29,51.16666666666666666666666666666666666667,307,6,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,1,1,1,IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,3,30 a 39,5.61538461538461538461538461538461538462,73,13,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,1,1,1,IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,5,5,1,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,4,40 a 49,25.96153846153846153846153846153846153846,675,26,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,45.73913043478260869565217391304347826087,1052,23,No IMSS
2020,47,99,Nacional,2,Enfermedad general,2,49,Diabetes mellitus tipo 2,2,Mujer,5,50 a 59,98,98,1,IMSS
